ds,category,units,revenue,store_id,product_type
2025-08-06 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2025-08-06 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2025-08-07 18:44:21.880189,Casual,40,100000,PK-01,Apparel
2025-08-07 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-08-07 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-08-07 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2025-08-07 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2025-08-08 18:44:21.880189,Casual,55,137500,PK-01,Apparel
2025-08-08 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-08-08 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-08-08 18:44:21.880189,Streetwear,37,92500,PK-01,Apparel
2025-08-08 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2025-08-09 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2025-08-09 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-08-09 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-08-09 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2025-08-09 18:44:21.880189,Sports,37,92500,PK-01,Apparel
2025-08-10 18:44:21.880189,Casual,63,157500,PK-01,Apparel
2025-08-10 18:44:21.880189,Formal,37,92500,PK-01,Apparel
2025-08-10 18:44:21.880189,Graphic,41,102500,PK-01,Apparel
2025-08-10 18:44:21.880189,Streetwear,45,112500,PK-01,Apparel
2025-08-10 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-08-11 18:44:21.880189,Casual,43,107500,PK-01,Apparel
2025-08-11 18:44:21.880189,Formal,25,62500,PK-01,Apparel
2025-08-11 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-08-11 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2025-08-11 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2025-08-12 18:44:21.880189,Casual,44,110000,PK-01,Apparel
2025-08-12 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2025-08-12 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-08-12 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2025-08-12 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2025-08-13 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2025-08-13 18:44:21.880189,Formal,26,65000,PK-01,Apparel
2025-08-13 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-08-13 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2025-08-13 18:44:21.880189,Sports,29,72500,PK-01,Apparel
2025-08-14 18:44:21.880189,Casual,42,105000,PK-01,Apparel
2025-08-14 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2025-08-14 18:44:21.880189,Graphic,25,62500,PK-01,Apparel
2025-08-14 18:44:21.880189,Streetwear,30,75000,PK-01,Apparel
2025-08-14 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-08-15 18:44:21.880189,Casual,76,190000,PK-01,Apparel
2025-08-15 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-08-15 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-08-15 18:44:21.880189,Streetwear,36,90000,PK-01,Apparel
2025-08-15 18:44:21.880189,Sports,37,92500,PK-01,Apparel
2025-08-16 18:44:21.880189,Casual,64,160000,PK-01,Apparel
2025-08-16 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-08-16 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-08-16 18:44:21.880189,Streetwear,45,112500,PK-01,Apparel
2025-08-16 18:44:21.880189,Sports,39,97500,PK-01,Apparel
2025-08-17 18:44:21.880189,Casual,53,132500,PK-01,Apparel
2025-08-17 18:44:21.880189,Formal,44,110000,PK-01,Apparel
2025-08-17 18:44:21.880189,Graphic,43,107500,PK-01,Apparel
2025-08-17 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2025-08-17 18:44:21.880189,Sports,44,110000,PK-01,Apparel
2025-08-18 18:44:21.880189,Casual,58,145000,PK-01,Apparel
2025-08-18 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2025-08-18 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-08-18 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-08-18 18:44:21.880189,Sports,26,65000,PK-01,Apparel
2025-08-19 18:44:21.880189,Casual,53,132500,PK-01,Apparel
2025-08-19 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2025-08-19 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-08-19 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-08-19 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2025-08-20 18:44:21.880189,Casual,45,112500,PK-01,Apparel
2025-08-20 18:44:21.880189,Formal,25,62500,PK-01,Apparel
2025-08-20 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-08-20 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-08-20 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-08-21 18:44:21.880189,Casual,53,132500,PK-01,Apparel
2025-08-21 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2025-08-21 18:44:21.880189,Graphic,28,70000,PK-01,Apparel
2025-08-21 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-08-21 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2025-08-22 18:44:21.880189,Casual,77,192500,PK-01,Apparel
2025-08-22 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-08-22 18:44:21.880189,Graphic,38,95000,PK-01,Apparel
2025-08-22 18:44:21.880189,Streetwear,42,105000,PK-01,Apparel
2025-08-22 18:44:21.880189,Sports,41,102500,PK-01,Apparel
2025-08-23 18:44:21.880189,Casual,74,185000,PK-01,Apparel
2025-08-23 18:44:21.880189,Formal,42,105000,PK-01,Apparel
2025-08-23 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2025-08-23 18:44:21.880189,Streetwear,38,95000,PK-01,Apparel
2025-08-23 18:44:21.880189,Sports,42,105000,PK-01,Apparel
2025-08-24 18:44:21.880189,Casual,75,187500,PK-01,Apparel
2025-08-24 18:44:21.880189,Formal,44,110000,PK-01,Apparel
2025-08-24 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-08-24 18:44:21.880189,Streetwear,40,100000,PK-01,Apparel
2025-08-24 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2025-08-25 18:44:21.880189,Casual,54,135000,PK-01,Apparel
2025-08-25 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-08-25 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-08-25 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2025-08-25 18:44:21.880189,Sports,25,62500,PK-01,Apparel
2025-08-26 18:44:21.880189,Casual,48,120000,PK-01,Apparel
2025-08-26 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-08-26 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2025-08-26 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-08-26 18:44:21.880189,Sports,25,62500,PK-01,Apparel
2025-08-27 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2025-08-27 18:44:21.880189,Formal,26,65000,PK-01,Apparel
2025-08-27 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-08-27 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-08-27 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2025-08-28 18:44:21.880189,Casual,58,145000,PK-01,Apparel
2025-08-28 18:44:21.880189,Formal,26,65000,PK-01,Apparel
2025-08-28 18:44:21.880189,Graphic,25,62500,PK-01,Apparel
2025-08-28 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-08-28 18:44:21.880189,Sports,25,62500,PK-01,Apparel
2025-08-29 18:44:21.880189,Casual,62,155000,PK-01,Apparel
2025-08-29 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2025-08-29 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-08-29 18:44:21.880189,Streetwear,38,95000,PK-01,Apparel
2025-08-29 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-08-30 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2025-08-30 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2025-08-30 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2025-08-30 18:44:21.880189,Streetwear,40,100000,PK-01,Apparel
2025-08-30 18:44:21.880189,Sports,43,107500,PK-01,Apparel
2025-08-31 18:44:21.880189,Casual,68,170000,PK-01,Apparel
2025-08-31 18:44:21.880189,Formal,36,90000,PK-01,Apparel
2025-08-31 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-08-31 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-08-31 18:44:21.880189,Sports,46,115000,PK-01,Apparel
2025-09-01 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2025-09-01 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2025-09-01 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-09-01 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2025-09-01 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-09-02 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2025-09-02 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2025-09-02 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2025-09-02 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2025-09-02 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-09-03 18:44:21.880189,Casual,42,105000,PK-01,Apparel
2025-09-03 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-09-03 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-09-03 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-09-03 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-09-04 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2025-09-04 18:44:21.880189,Formal,25,62500,PK-01,Apparel
2025-09-04 18:44:21.880189,Graphic,27,67500,PK-01,Apparel
2025-09-04 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-09-04 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2025-09-05 18:44:21.880189,Casual,74,185000,PK-01,Apparel
2025-09-05 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2025-09-05 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-09-05 18:44:21.880189,Streetwear,46,115000,PK-01,Apparel
2025-09-05 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2025-09-06 18:44:21.880189,Casual,60,150000,PK-01,Apparel
2025-09-06 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-09-06 18:44:21.880189,Graphic,41,102500,PK-01,Apparel
2025-09-06 18:44:21.880189,Streetwear,39,97500,PK-01,Apparel
2025-09-06 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-09-07 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2025-09-07 18:44:21.880189,Formal,44,110000,PK-01,Apparel
2025-09-07 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2025-09-07 18:44:21.880189,Streetwear,36,90000,PK-01,Apparel
2025-09-07 18:44:21.880189,Sports,44,110000,PK-01,Apparel
2025-09-08 18:44:21.880189,Casual,55,137500,PK-01,Apparel
2025-09-08 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-09-08 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-09-08 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2025-09-08 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2025-09-09 18:44:21.880189,Casual,46,115000,PK-01,Apparel
2025-09-09 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-09-09 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-09-09 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2025-09-09 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-09-10 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2025-09-10 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2025-09-10 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-09-10 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2025-09-10 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2025-09-11 18:44:21.880189,Casual,48,120000,PK-01,Apparel
2025-09-11 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2025-09-11 18:44:21.880189,Graphic,24,60000,PK-01,Apparel
2025-09-11 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2025-09-11 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2025-09-12 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2025-09-12 18:44:21.880189,Formal,46,115000,PK-01,Apparel
2025-09-12 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-09-12 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-09-12 18:44:21.880189,Sports,42,105000,PK-01,Apparel
2025-09-13 18:44:21.880189,Casual,73,182500,PK-01,Apparel
2025-09-13 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-09-13 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2025-09-13 18:44:21.880189,Streetwear,41,102500,PK-01,Apparel
2025-09-13 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-09-14 18:44:21.880189,Casual,75,187500,PK-01,Apparel
2025-09-14 18:44:21.880189,Formal,42,105000,PK-01,Apparel
2025-09-14 18:44:21.880189,Graphic,38,95000,PK-01,Apparel
2025-09-14 18:44:21.880189,Streetwear,38,95000,PK-01,Apparel
2025-09-14 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2025-09-15 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2025-09-15 18:44:21.880189,Formal,25,62500,PK-01,Apparel
2025-09-15 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2025-09-15 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-09-15 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2025-09-16 18:44:21.880189,Casual,50,125000,PK-01,Apparel
2025-09-16 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-09-16 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2025-09-16 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-09-16 18:44:21.880189,Sports,31,77500,PK-01,Apparel
2025-09-17 18:44:21.880189,Casual,57,142500,PK-01,Apparel
2025-09-17 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2025-09-17 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-09-17 18:44:21.880189,Streetwear,25,62500,PK-01,Apparel
2025-09-17 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2025-09-18 18:44:21.880189,Casual,52,130000,PK-01,Apparel
2025-09-18 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2025-09-18 18:44:21.880189,Graphic,32,80000,PK-01,Apparel
2025-09-18 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-09-18 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-09-19 18:44:21.880189,Casual,69,172500,PK-01,Apparel
2025-09-19 18:44:21.880189,Formal,42,105000,PK-01,Apparel
2025-09-19 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2025-09-19 18:44:21.880189,Streetwear,43,107500,PK-01,Apparel
2025-09-19 18:44:21.880189,Sports,36,90000,PK-01,Apparel
2025-09-20 18:44:21.880189,Casual,68,170000,PK-01,Apparel
2025-09-20 18:44:21.880189,Formal,36,90000,PK-01,Apparel
2025-09-20 18:44:21.880189,Graphic,38,95000,PK-01,Apparel
2025-09-20 18:44:21.880189,Streetwear,40,100000,PK-01,Apparel
2025-09-20 18:44:21.880189,Sports,38,95000,PK-01,Apparel
2025-09-21 18:44:21.880189,Casual,74,185000,PK-01,Apparel
2025-09-21 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-09-21 18:44:21.880189,Graphic,42,105000,PK-01,Apparel
2025-09-21 18:44:21.880189,Streetwear,40,100000,PK-01,Apparel
2025-09-21 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-09-22 18:44:21.880189,Casual,44,110000,PK-01,Apparel
2025-09-22 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-09-22 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-09-22 18:44:21.880189,Streetwear,25,62500,PK-01,Apparel
2025-09-22 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2025-09-23 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2025-09-23 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-09-23 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-09-23 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2025-09-23 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2025-09-24 18:44:21.880189,Casual,49,122500,PK-01,Apparel
2025-09-24 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-09-24 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-09-24 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2025-09-24 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2025-09-25 18:44:21.880189,Casual,49,122500,PK-01,Apparel
2025-09-25 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-09-25 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2025-09-25 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-09-25 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2025-09-26 18:44:21.880189,Casual,73,182500,PK-01,Apparel
2025-09-26 18:44:21.880189,Formal,42,105000,PK-01,Apparel
2025-09-26 18:44:21.880189,Graphic,41,102500,PK-01,Apparel
2025-09-26 18:44:21.880189,Streetwear,45,112500,PK-01,Apparel
2025-09-26 18:44:21.880189,Sports,46,115000,PK-01,Apparel
2025-09-27 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2025-09-27 18:44:21.880189,Formal,38,95000,PK-01,Apparel
2025-09-27 18:44:21.880189,Graphic,40,100000,PK-01,Apparel
2025-09-27 18:44:21.880189,Streetwear,34,85000,PK-01,Apparel
2025-09-27 18:44:21.880189,Sports,36,90000,PK-01,Apparel
2025-09-28 18:44:21.880189,Casual,64,160000,PK-01,Apparel
2025-09-28 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2025-09-28 18:44:21.880189,Graphic,45,112500,PK-01,Apparel
2025-09-28 18:44:21.880189,Streetwear,44,110000,PK-01,Apparel
2025-09-28 18:44:21.880189,Sports,39,97500,PK-01,Apparel
2025-09-29 18:44:21.880189,Casual,40,100000,PK-01,Apparel
2025-09-29 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2025-09-29 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-09-29 18:44:21.880189,Streetwear,25,62500,PK-01,Apparel
2025-09-29 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-09-30 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2025-09-30 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-09-30 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-09-30 18:44:21.880189,Streetwear,30,75000,PK-01,Apparel
2025-09-30 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-10-01 18:44:21.880189,Casual,50,125000,PK-01,Apparel
2025-10-01 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2025-10-01 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-10-01 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-10-01 18:44:21.880189,Sports,24,60000,PK-01,Apparel
2025-10-02 18:44:21.880189,Casual,41,102500,PK-01,Apparel
2025-10-02 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-10-02 18:44:21.880189,Graphic,30,75000,PK-01,Apparel
2025-10-02 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2025-10-02 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-10-03 18:44:21.880189,Casual,60,150000,PK-01,Apparel
2025-10-03 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-10-03 18:44:21.880189,Graphic,37,92500,PK-01,Apparel
2025-10-03 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-10-03 18:44:21.880189,Sports,42,105000,PK-01,Apparel
2025-10-04 18:44:21.880189,Casual,68,170000,PK-01,Apparel
2025-10-04 18:44:21.880189,Formal,43,107500,PK-01,Apparel
2025-10-04 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2025-10-04 18:44:21.880189,Streetwear,31,77500,PK-01,Apparel
2025-10-04 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-10-05 18:44:21.880189,Casual,60,150000,PK-01,Apparel
2025-10-05 18:44:21.880189,Formal,40,100000,PK-01,Apparel
2025-10-05 18:44:21.880189,Graphic,39,97500,PK-01,Apparel
2025-10-05 18:44:21.880189,Streetwear,46,115000,PK-01,Apparel
2025-10-05 18:44:21.880189,Sports,43,107500,PK-01,Apparel
2025-10-06 18:44:21.880189,Casual,43,107500,PK-01,Apparel
2025-10-06 18:44:21.880189,Formal,34,85000,PK-01,Apparel
2025-10-06 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-10-06 18:44:21.880189,Streetwear,26,65000,PK-01,Apparel
2025-10-06 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2025-10-07 18:44:21.880189,Casual,50,125000,PK-01,Apparel
2025-10-07 18:44:21.880189,Formal,27,67500,PK-01,Apparel
2025-10-07 18:44:21.880189,Graphic,34,85000,PK-01,Apparel
2025-10-07 18:44:21.880189,Streetwear,25,62500,PK-01,Apparel
2025-10-07 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2025-10-08 18:44:21.880189,Casual,40,100000,PK-01,Apparel
2025-10-08 18:44:21.880189,Formal,24,60000,PK-01,Apparel
2025-10-08 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-10-08 18:44:21.880189,Streetwear,29,72500,PK-01,Apparel
2025-10-08 18:44:21.880189,Sports,30,75000,PK-01,Apparel
2025-10-09 18:44:21.880189,Casual,58,145000,PK-01,Apparel
2025-10-09 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2025-10-09 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-10-09 18:44:21.880189,Streetwear,25,62500,PK-01,Apparel
2025-10-09 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2025-10-10 18:44:21.880189,Casual,65,162500,PK-01,Apparel
2025-10-10 18:44:21.880189,Formal,43,107500,PK-01,Apparel
2025-10-10 18:44:21.880189,Graphic,43,107500,PK-01,Apparel
2025-10-10 18:44:21.880189,Streetwear,36,90000,PK-01,Apparel
2025-10-10 18:44:21.880189,Sports,45,112500,PK-01,Apparel
2025-10-11 18:44:21.880189,Casual,73,182500,PK-01,Apparel
2025-10-11 18:44:21.880189,Formal,31,77500,PK-01,Apparel
2025-10-11 18:44:21.880189,Graphic,43,107500,PK-01,Apparel
2025-10-11 18:44:21.880189,Streetwear,45,112500,PK-01,Apparel
2025-10-11 18:44:21.880189,Sports,34,85000,PK-01,Apparel
2025-10-12 18:44:21.880189,Casual,76,190000,PK-01,Apparel
2025-10-12 18:44:21.880189,Formal,38,95000,PK-01,Apparel
2025-10-12 18:44:21.880189,Graphic,45,112500,PK-01,Apparel
2025-10-12 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-10-12 18:44:21.880189,Sports,32,80000,PK-01,Apparel
2025-10-13 18:44:21.880189,Casual,48,120000,PK-01,Apparel
2025-10-13 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-10-13 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-10-13 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-10-13 18:44:21.880189,Sports,25,62500,PK-01,Apparel
2025-10-14 18:44:21.880189,Casual,43,107500,PK-01,Apparel
2025-10-14 18:44:21.880189,Formal,26,65000,PK-01,Apparel
2025-10-14 18:44:21.880189,Graphic,29,72500,PK-01,Apparel
2025-10-14 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-10-14 18:44:21.880189,Sports,28,70000,PK-01,Apparel
2025-10-15 18:44:21.880189,Casual,58,145000,PK-01,Apparel
2025-10-15 18:44:21.880189,Formal,35,87500,PK-01,Apparel
2025-10-15 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-10-15 18:44:21.880189,Streetwear,28,70000,PK-01,Apparel
2025-10-15 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-10-16 18:44:21.880189,Casual,48,120000,PK-01,Apparel
2025-10-16 18:44:21.880189,Formal,28,70000,PK-01,Apparel
2025-10-16 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-10-16 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2025-10-16 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-10-17 18:44:21.880189,Casual,59,147500,PK-01,Apparel
2025-10-17 18:44:21.880189,Formal,32,80000,PK-01,Apparel
2025-10-17 18:44:21.880189,Graphic,33,82500,PK-01,Apparel
2025-10-17 18:44:21.880189,Streetwear,40,100000,PK-01,Apparel
2025-10-17 18:44:21.880189,Sports,39,97500,PK-01,Apparel
2025-10-18 18:44:21.880189,Casual,61,152500,PK-01,Apparel
2025-10-18 18:44:21.880189,Formal,38,95000,PK-01,Apparel
2025-10-18 18:44:21.880189,Graphic,42,105000,PK-01,Apparel
2025-10-18 18:44:21.880189,Streetwear,39,97500,PK-01,Apparel
2025-10-18 18:44:21.880189,Sports,46,115000,PK-01,Apparel
2025-10-19 18:44:21.880189,Casual,62,155000,PK-01,Apparel
2025-10-19 18:44:21.880189,Formal,38,95000,PK-01,Apparel
2025-10-19 18:44:21.880189,Graphic,41,102500,PK-01,Apparel
2025-10-19 18:44:21.880189,Streetwear,33,82500,PK-01,Apparel
2025-10-19 18:44:21.880189,Sports,36,90000,PK-01,Apparel
2025-10-20 18:44:21.880189,Casual,54,135000,PK-01,Apparel
2025-10-20 18:44:21.880189,Formal,33,82500,PK-01,Apparel
2025-10-20 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-10-20 18:44:21.880189,Streetwear,32,80000,PK-01,Apparel
2025-10-20 18:44:21.880189,Sports,35,87500,PK-01,Apparel
2025-10-21 18:44:21.880189,Casual,48,120000,PK-01,Apparel
2025-10-21 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2025-10-21 18:44:21.880189,Graphic,31,77500,PK-01,Apparel
2025-10-21 18:44:21.880189,Streetwear,27,67500,PK-01,Apparel
2025-10-21 18:44:21.880189,Sports,27,67500,PK-01,Apparel
2025-10-22 18:44:21.880189,Casual,56,140000,PK-01,Apparel
2025-10-22 18:44:21.880189,Formal,29,72500,PK-01,Apparel
2025-10-22 18:44:21.880189,Graphic,26,65000,PK-01,Apparel
2025-10-22 18:44:21.880189,Streetwear,24,60000,PK-01,Apparel
2025-10-22 18:44:21.880189,Sports,33,82500,PK-01,Apparel
2025-10-23 18:44:21.880189,Casual,55,137500,PK-01,Apparel
2025-10-23 18:44:21.880189,Formal,30,75000,PK-01,Apparel
2025-10-23 18:44:21.880189,Graphic,35,87500,PK-01,Apparel
2025-10-23 18:44:21.880189,Streetwear,35,87500,PK-01,Apparel
2025-10-23 18:44:21.880189,Sports,34,85000,PK-01,Apparel
